idMiembroSecundario,tipo
91824,Padre
91825,Padre
91826,Padre
91827,Egresado
91828,Padre
91829,Padre
91830,Padre
91831,Padre
91832,Egresado
91833,Padre
91834,Egresado
91835,Padre
91836,Egresado
91837,Invitado
91838,Padre
91839,Egresado
91840,Invitado
91841,Invitado
91842,Egresado
91843,Egresado
91844,Invitado
91845,Padre
91846,Egresado
91847,Egresado
91848,Egresado
91849,Egresado
91850,Padre
91851,Invitado
91852,Padre
91853,Egresado
91854,Padre
91855,Invitado
91856,Invitado
91857,Invitado
91858,Padre
91859,Invitado
91860,Invitado
91861,Invitado
91862,Padre
91863,Invitado
91864,Padre
91865,Padre
91866,Egresado
91867,Invitado
91868,Invitado
91869,Egresado
91870,Invitado
91871,Invitado
91872,Invitado
91873,Padre
91874,Invitado
91875,Padre
91876,Padre
91877,Invitado
91878,Padre
91879,Egresado
91880,Invitado
91881,Padre
91882,Egresado
91883,Padre
91884,Padre
91885,Egresado
91886,Egresado
91887,Egresado
91888,Egresado
91889,Invitado
91890,Egresado
91891,Invitado
91892,Invitado
91893,Egresado
91894,Egresado
91895,Invitado
91896,Egresado
91897,Egresado
91898,Egresado
91899,Padre
91900,Padre
91901,Padre
91902,Padre
91903,Invitado
91904,Padre
91905,Padre
91906,Padre
91907,Egresado
91908,Invitado
91909,Invitado
91910,Padre
91911,Egresado
91912,Padre
91913,Invitado
91914,Padre
91915,Invitado
91916,Padre
91917,Padre
91918,Padre
91919,Invitado
91920,Egresado
91921,Invitado
91922,Egresado
91923,Padre
91924,Invitado
91925,Padre
91926,Egresado
91927,Padre
91928,Egresado
91929,Egresado
91930,Egresado
91931,Egresado
91932,Padre
91933,Egresado
91934,Padre
91935,Padre
91936,Padre
91937,Egresado
91938,Egresado
91939,Invitado
91940,Invitado
91941,Egresado
91942,Egresado
91943,Egresado
91944,Egresado
91945,Egresado
91946,Invitado
91947,Egresado
91948,Padre
91949,Invitado
91950,Padre
91951,Invitado
91952,Padre
91953,Padre
91954,Padre
91955,Padre
91956,Invitado
91957,Padre
91958,Egresado
91959,Egresado
91960,Egresado
91961,Invitado
91962,Padre
91963,Egresado
91964,Padre
91965,Padre
91966,Padre
91967,Invitado
91968,Egresado
91969,Padre
91970,Padre
91971,Invitado
91972,Invitado
91973,Invitado
91974,Padre
91975,Egresado
91976,Invitado
91977,Invitado
91978,Invitado
91979,Egresado
91980,Egresado
91981,Egresado
91982,Padre
91983,Padre
91984,Invitado
91985,Padre
91986,Invitado
91987,Invitado
91988,Egresado
91989,Invitado
91990,Invitado
91991,Padre
91992,Egresado
91993,Egresado
91994,Padre
91995,Padre
91996,Padre
91997,Padre
91998,Egresado
91999,Invitado
92000,Invitado
92001,Egresado
92002,Egresado
92003,Padre
92004,Invitado
92005,Egresado
92006,Padre
92007,Invitado
92008,Padre
92009,Padre
92010,Egresado
92011,Invitado
92012,Egresado
92013,Padre
92014,Invitado
92015,Invitado
92016,Invitado
92017,Invitado
92018,Egresado
92019,Padre
92020,Egresado
92021,Egresado
92022,Egresado
92023,Egresado
92024,Egresado
92025,Invitado
92026,Padre
92027,Padre
92028,Padre
92029,Padre
92030,Padre
92031,Padre
92032,Invitado
92033,Padre
92034,Padre
92035,Padre
92036,Padre
92037,Egresado
92038,Egresado
92039,Invitado
92040,Egresado
92041,Invitado
92042,Egresado
92043,Padre
92044,Invitado
92045,Invitado
92046,Invitado
92047,Egresado
92048,Padre
92049,Egresado
92050,Padre
92051,Invitado
92052,Padre
92053,Padre
92054,Padre
92055,Invitado
92056,Egresado
92057,Invitado
92058,Padre
92059,Invitado
92060,Invitado
92061,Padre
92062,Egresado
92063,Egresado
92064,Padre
92065,Padre
92066,Invitado
92067,Padre
92068,Egresado
92069,Egresado
92070,Egresado
92071,Egresado
92072,Egresado
92073,Invitado
92074,Padre
92075,Invitado
92076,Padre
92077,Egresado
92078,Padre
92079,Invitado
92080,Padre
92081,Invitado
92082,Padre
92083,Invitado
92084,Padre
92085,Padre
92086,Egresado
92087,Padre
92088,Invitado
92089,Egresado
92090,Padre
92091,Padre
92092,Padre
92093,Padre
92094,Egresado
92095,Egresado
92096,Padre
92097,Invitado
92098,Egresado
92099,Padre
92100,Padre
92101,Invitado
92102,Egresado
92103,Invitado
92104,Egresado
92105,Padre
92106,Padre
92107,Egresado
92108,Padre
92109,Egresado
92110,Padre
92111,Invitado
92112,Padre
92113,Egresado
92114,Invitado
92115,Invitado
92116,Invitado
92117,Invitado
92118,Egresado
92119,Egresado
92120,Padre
92121,Padre
92122,Invitado
92123,Padre
92124,Invitado
92125,Padre
92126,Padre
92127,Padre
92128,Padre
92129,Invitado
92130,Egresado
92131,Padre
92132,Invitado
92133,Padre
92134,Egresado
92135,Padre
92136,Invitado
92137,Padre
92138,Padre
92139,Egresado
92140,Padre
92141,Padre
92142,Invitado
92143,Invitado
92144,Padre
92145,Padre
92146,Invitado
92147,Egresado
92148,Invitado
92149,Egresado
92150,Padre
92151,Egresado
92152,Egresado
92153,Invitado
92154,Padre
92155,Egresado
92156,Invitado
92157,Padre
92158,Padre
92159,Egresado
92160,Egresado
92161,Invitado
92162,Padre
92163,Padre
92164,Egresado
92165,Egresado
92166,Padre
92167,Egresado
92168,Invitado
92169,Padre
92170,Padre
92171,Invitado
92172,Invitado
92173,Egresado
92174,Egresado
92175,Padre
92176,Egresado
92177,Egresado
92178,Padre
92179,Egresado
92180,Invitado
92181,Invitado
92182,Egresado
92183,Egresado
92184,Padre
92185,Invitado
92186,Padre
92187,Padre
92188,Egresado
92189,Invitado
92190,Egresado
92191,Padre
92192,Padre
92193,Egresado
92194,Padre
92195,Egresado
92196,Egresado
92197,Invitado
92198,Egresado
92199,Padre
92200,Padre
92201,Padre
92202,Padre
92203,Padre
92204,Egresado
92205,Egresado
92206,Egresado
92207,Invitado
92208,Invitado
92209,Invitado
92210,Egresado
92211,Invitado
92212,Invitado
92213,Egresado
92214,Padre
92215,Padre
92216,Egresado
92217,Egresado
92218,Invitado
92219,Padre
92220,Invitado
92221,Egresado
92222,Egresado
92223,Egresado
92224,Egresado
92225,Invitado
92226,Invitado
92227,Egresado
92228,Egresado
92229,Invitado
92230,Egresado
92231,Invitado
92232,Invitado
92233,Padre
92234,Egresado
92235,Padre
92236,Egresado
92237,Egresado
92238,Padre
92239,Egresado
92240,Invitado
92241,Egresado
92242,Padre
92243,Invitado
92244,Egresado
92245,Padre
92246,Invitado
92247,Invitado
92248,Invitado
92249,Egresado
92250,Padre
92251,Padre
92252,Egresado
92253,Invitado
92254,Invitado
92255,Egresado
92256,Egresado
92257,Padre
92258,Egresado
92259,Egresado
92260,Invitado
92261,Padre
92262,Padre
92263,Padre
92264,Invitado
92265,Invitado
92266,Invitado
92267,Invitado
92268,Padre
92269,Invitado
92270,Egresado
92271,Padre
92272,Padre
92273,Padre
92274,Egresado
92275,Invitado
92276,Invitado
92277,Padre
92278,Padre
92279,Padre
92280,Padre
92281,Egresado
92282,Padre
92283,Padre
92284,Invitado
92285,Invitado
92286,Padre
92287,Padre
92288,Egresado
92289,Egresado
92290,Padre
92291,Padre
92292,Invitado
92293,Padre
92294,Invitado
92295,Egresado
92296,Padre
92297,Egresado
92298,Egresado
92299,Invitado
92300,Invitado
92301,Padre
92302,Egresado
92303,Invitado
92304,Invitado
92305,Egresado
92306,Egresado
92307,Padre
92308,Egresado
92309,Invitado
92310,Invitado
92311,Invitado
92312,Padre
92313,Invitado
92314,Invitado
92315,Egresado
92316,Invitado
92317,Invitado
92318,Padre
92319,Egresado
92320,Padre
92321,Padre
92322,Padre
92323,Invitado
92324,Invitado
92325,Invitado
92326,Padre
92327,Padre
92328,Invitado
92329,Egresado
92330,Egresado
92331,Egresado
92332,Egresado
92333,Egresado
92334,Padre
92335,Padre
92336,Egresado
92337,Invitado
92338,Invitado
92339,Egresado
92340,Padre
92341,Padre
92342,Invitado
92343,Egresado
92344,Invitado
92345,Padre
92346,Invitado
92347,Padre
92348,Egresado
92349,Invitado
92350,Padre
92351,Invitado
92352,Padre
92353,Padre
92354,Padre
92355,Egresado
92356,Invitado
92357,Padre
92358,Padre
92359,Egresado
92360,Padre
92361,Egresado
92362,Invitado
92363,Padre
92364,Padre
92365,Egresado
92366,Invitado
92367,Padre
92368,Invitado
92369,Padre
92370,Padre
92371,Padre
92372,Invitado
92373,Egresado
92374,Invitado
92375,Padre
92376,Egresado
92377,Invitado
92378,Egresado
92379,Padre
92380,Padre
92381,Invitado
92382,Invitado
92383,Padre
92384,Invitado
92385,Egresado
92386,Padre
92387,Padre
92388,Invitado
92389,Padre
92390,Egresado
92391,Padre
92392,Invitado
92393,Egresado
92394,Invitado
92395,Invitado
92396,Padre
92397,Invitado
92398,Egresado
92399,Egresado
92400,Egresado
92401,Invitado
92402,Padre
92403,Padre
92404,Invitado
92405,Padre
92406,Egresado
92407,Padre
92408,Padre
92409,Egresado
92410,Invitado
92411,Egresado
92412,Padre
92413,Padre
92414,Invitado
92415,Egresado
92416,Egresado
92417,Invitado
92418,Invitado
92419,Invitado
92420,Padre
92421,Padre
92422,Invitado
92423,Invitado
92424,Padre
92425,Invitado
92426,Invitado
92427,Invitado
92428,Invitado
92429,Padre
92430,Egresado
92431,Padre
92432,Invitado
92433,Padre
92434,Invitado
92435,Egresado
92436,Padre
92437,Egresado
92438,Invitado
92439,Padre
92440,Invitado
92441,Egresado
92442,Padre
92443,Padre
92444,Padre
92445,Egresado
92446,Invitado
92447,Egresado
92448,Padre
92449,Invitado
92450,Egresado
92451,Egresado
92452,Padre
92453,Padre
92454,Invitado
92455,Egresado
92456,Egresado
92457,Padre
92458,Invitado
92459,Invitado
92460,Egresado
92461,Invitado
92462,Invitado
92463,Invitado
92464,Invitado
92465,Padre
92466,Invitado
92467,Invitado
92468,Invitado
92469,Padre
92470,Egresado
92471,Invitado
92472,Padre
92473,Padre
92474,Invitado
92475,Invitado
92476,Egresado
92477,Padre
92478,Egresado
92479,Padre
92480,Padre
92481,Padre
92482,Egresado
92483,Invitado
92484,Egresado
92485,Padre
92486,Padre
92487,Egresado
92488,Invitado
92489,Egresado
92490,Invitado
92491,Egresado
92492,Egresado
92493,Padre
92494,Egresado
92495,Padre
92496,Egresado
92497,Invitado
92498,Invitado
92499,Invitado
92500,Padre
92501,Egresado
92502,Egresado
92503,Egresado
92504,Egresado
92505,Padre
92506,Egresado
92507,Padre
92508,Egresado
92509,Egresado
92510,Padre
92511,Egresado
92512,Padre
92513,Padre
92514,Padre
92515,Egresado
92516,Padre
92517,Invitado
92518,Egresado
92519,Padre
92520,Invitado
92521,Padre
92522,Invitado
92523,Egresado
92524,Invitado
92525,Invitado
92526,Egresado
92527,Padre
92528,Invitado
92529,Egresado
92530,Padre
92531,Egresado
92532,Padre
92533,Egresado
92534,Padre
92535,Egresado
92536,Egresado
92537,Egresado
92538,Padre
92539,Egresado
92540,Invitado
92541,Invitado
92542,Invitado
92543,Padre
92544,Invitado
92545,Invitado
92546,Egresado
92547,Padre
92548,Invitado
92549,Padre
92550,Padre
92551,Padre
92552,Egresado
92553,Invitado
92554,Invitado
92555,Invitado
92556,Padre
92557,Egresado
92558,Padre
92559,Padre
92560,Egresado
92561,Invitado
92562,Padre
92563,Padre
92564,Egresado
92565,Invitado
92566,Egresado
92567,Padre
92568,Invitado
92569,Padre
92570,Invitado
92571,Egresado
92572,Invitado
92573,Egresado
92574,Egresado
92575,Egresado
92576,Invitado
92577,Padre
92578,Egresado
92579,Invitado
92580,Padre
92581,Invitado
92582,Padre
92583,Padre
92584,Invitado
92585,Invitado
92586,Egresado
92587,Invitado
92588,Egresado
92589,Egresado
92590,Padre
92591,Egresado
92592,Invitado
92593,Invitado
92594,Egresado
92595,Invitado
92596,Padre
92597,Invitado
92598,Egresado
92599,Invitado
92600,Padre
92601,Egresado
92602,Padre
92603,Egresado
92604,Egresado
92605,Egresado
92606,Padre
92607,Padre
92608,Egresado
92609,Padre
92610,Invitado
92611,Invitado
92612,Egresado
92613,Padre
92614,Padre
92615,Egresado
92616,Egresado
92617,Egresado
92618,Egresado
92619,Egresado
92620,Invitado
92621,Padre
92622,Egresado
92623,Egresado
92624,Invitado
92625,Egresado
92626,Egresado
92627,Egresado
92628,Invitado
92629,Padre
92630,Padre
92631,Egresado
92632,Invitado
92633,Padre
92634,Egresado
92635,Invitado
92636,Invitado
92637,Padre
92638,Padre
92639,Egresado
92640,Padre
92641,Egresado
92642,Egresado
92643,Padre
92644,Egresado
92645,Padre
92646,Invitado
92647,Egresado
92648,Invitado
92649,Egresado
92650,Egresado
92651,Invitado
92652,Egresado
92653,Egresado
92654,Invitado
92655,Egresado
92656,Invitado
92657,Padre
92658,Egresado
92659,Invitado
92660,Invitado
92661,Padre
92662,Egresado
92663,Egresado
92664,Egresado
92665,Padre
92666,Padre
92667,Padre
92668,Invitado
92669,Padre
92670,Egresado
92671,Padre
92672,Egresado
92673,Invitado
92674,Padre
92675,Invitado
92676,Padre
92677,Invitado
92678,Padre
92679,Invitado
92680,Padre
92681,Invitado
92682,Invitado
92683,Padre
92684,Invitado
92685,Invitado
92686,Egresado
92687,Padre
92688,Invitado
92689,Egresado
92690,Invitado
92691,Egresado
92692,Invitado
92693,Padre
92694,Egresado
92695,Padre
92696,Egresado
92697,Invitado
92698,Egresado
92699,Padre
92700,Padre
92701,Invitado
92702,Padre
92703,Egresado
92704,Egresado
92705,Egresado
92706,Padre
92707,Padre
92708,Invitado
92709,Invitado
92710,Invitado
92711,Padre
92712,Invitado
92713,Invitado
92714,Egresado
92715,Invitado
92716,Egresado
92717,Invitado
92718,Invitado
92719,Invitado
92720,Egresado
92721,Invitado
92722,Padre
92723,Egresado
92724,Padre
92725,Invitado
92726,Padre
92727,Padre
92728,Padre
92729,Padre
92730,Egresado
92731,Egresado
92732,Egresado
92733,Padre
92734,Egresado
92735,Invitado
92736,Padre
92737,Invitado
92738,Invitado
92739,Padre
92740,Padre
92741,Egresado
92742,Padre
92743,Egresado
92744,Padre
92745,Invitado
92746,Egresado
92747,Invitado
92748,Egresado
92749,Egresado
92750,Invitado
92751,Invitado
92752,Padre
92753,Padre
92754,Invitado
92755,Padre
92756,Invitado
92757,Egresado
92758,Invitado
92759,Invitado
92760,Egresado
92761,Padre
92762,Egresado
92763,Egresado
92764,Invitado
92765,Invitado
92766,Padre
92767,Invitado
92768,Egresado
92769,Egresado
92770,Invitado
92771,Padre
92772,Invitado
92773,Egresado
92774,Egresado
92775,Egresado
92776,Invitado
92777,Egresado
92778,Padre
92779,Egresado
92780,Invitado
92781,Invitado
92782,Egresado
92783,Egresado
92784,Invitado
92785,Invitado
92786,Egresado
92787,Padre
92788,Egresado
92789,Egresado
92790,Invitado
92791,Egresado
92792,Invitado
92793,Padre
92794,Invitado
92795,Padre
92796,Invitado
92797,Invitado
92798,Invitado
92799,Invitado
92800,Egresado
92801,Egresado
92802,Egresado
92803,Padre
92804,Padre
92805,Egresado
92806,Padre
92807,Padre
92808,Invitado
92809,Invitado
92810,Invitado
92811,Padre
92812,Padre
92813,Padre
92814,Padre
92815,Padre
92816,Invitado
92817,Egresado
92818,Egresado
92819,Invitado
92820,Padre
92821,Padre
92822,Invitado
92823,Egresado
92824,Invitado
92825,Egresado
92826,Egresado
92827,Egresado
92828,Egresado
92829,Invitado
92830,Invitado
92831,Padre
92832,Padre
92833,Egresado
92834,Padre
92835,Egresado
92836,Invitado
92837,Padre
92838,Invitado
92839,Egresado
92840,Egresado
92841,Padre
92842,Padre
92843,Egresado
92844,Egresado
92845,Padre
92846,Invitado
92847,Padre
92848,Invitado
92849,Egresado
92850,Egresado
92851,Padre
92852,Egresado
92853,Padre
92854,Egresado
92855,Egresado
92856,Invitado
92857,Invitado
92858,Padre
92859,Invitado
92860,Egresado
92861,Invitado
92862,Egresado
92863,Invitado
92864,Invitado
92865,Invitado
92866,Padre
92867,Padre
92868,Padre
92869,Padre
92870,Padre
92871,Invitado
92872,Invitado
92873,Egresado
92874,Padre
92875,Invitado
92876,Egresado
92877,Egresado
92878,Padre
92879,Invitado
92880,Egresado
92881,Padre
92882,Padre
92883,Egresado
92884,Padre
92885,Invitado
92886,Invitado
92887,Padre
92888,Padre
92889,Egresado
92890,Padre
92891,Invitado
92892,Egresado
92893,Egresado
92894,Invitado
92895,Egresado
92896,Invitado
92897,Egresado
92898,Invitado
92899,Egresado
92900,Egresado
92901,Invitado
92902,Invitado
92903,Padre
92904,Invitado
92905,Egresado
92906,Padre
92907,Padre
92908,Invitado
92909,Egresado
92910,Egresado
92911,Invitado
92912,Invitado
92913,Egresado
92914,Padre
92915,Invitado
92916,Padre
92917,Invitado
92918,Padre
92919,Padre
92920,Egresado
92921,Egresado
92922,Invitado
92923,Padre
92924,Padre
92925,Egresado
92926,Invitado
92927,Egresado
92928,Egresado
92929,Padre
92930,Padre
92931,Invitado
92932,Invitado
92933,Invitado
92934,Padre
92935,Padre
92936,Padre
92937,Invitado
92938,Invitado
92939,Padre
92940,Egresado
92941,Padre
92942,Egresado
92943,Invitado
92944,Egresado
92945,Padre
92946,Padre
92947,Invitado
92948,Padre
92949,Egresado
92950,Invitado
92951,Egresado
92952,Invitado
92953,Padre
92954,Padre
92955,Invitado
92956,Invitado
92957,Invitado
92958,Egresado
92959,Egresado
92960,Egresado
92961,Padre
92962,Egresado
92963,Egresado
92964,Padre
92965,Egresado
92966,Padre
92967,Invitado
92968,Egresado
92969,Invitado
92970,Invitado
92971,Invitado
92972,Invitado
92973,Invitado
92974,Egresado
92975,Egresado
92976,Egresado
92977,Invitado
92978,Egresado
92979,Padre
92980,Egresado
92981,Padre
92982,Padre
92983,Egresado
92984,Invitado
92985,Egresado
92986,Invitado
92987,Invitado
92988,Padre
92989,Egresado
92990,Invitado
92991,Invitado
92992,Padre
92993,Padre
92994,Invitado
92995,Invitado
92996,Invitado
92997,Padre
92998,Egresado
92999,Invitado
93000,Padre
93001,Invitado
93002,Invitado
93003,Padre
93004,Padre
93005,Egresado
93006,Padre
93007,Egresado
93008,Invitado
93009,Padre
93010,Egresado
93011,Padre
93012,Egresado
93013,Invitado
93014,Padre
93015,Egresado
93016,Invitado
93017,Invitado
93018,Padre
93019,Egresado
93020,Invitado
93021,Invitado
93022,Padre
93023,Invitado
93024,Egresado
93025,Padre
93026,Egresado
93027,Invitado
93028,Invitado
93029,Egresado
93030,Egresado
93031,Padre
93032,Egresado
93033,Invitado
93034,Invitado
93035,Invitado
93036,Invitado
93037,Egresado
93038,Padre
93039,Egresado
93040,Invitado
93041,Padre
93042,Invitado
93043,Invitado
93044,Padre
93045,Padre
93046,Invitado
93047,Invitado
93048,Egresado
93049,Padre
93050,Invitado
93051,Padre
93052,Invitado
93053,Egresado
93054,Invitado
93055,Invitado
93056,Padre
93057,Invitado
93058,Padre
93059,Padre
93060,Padre
93061,Egresado
93062,Invitado
93063,Padre
93064,Padre
93065,Invitado
93066,Egresado
93067,Egresado
93068,Padre
93069,Invitado
93070,Padre
93071,Padre
93072,Padre
93073,Invitado
93074,Invitado
93075,Invitado
93076,Egresado
93077,Padre
93078,Egresado
93079,Invitado
93080,Egresado
93081,Padre
93082,Egresado
93083,Invitado
93084,Padre
93085,Padre
93086,Padre
93087,Padre
93088,Egresado
93089,Invitado
93090,Padre
93091,Invitado
93092,Padre
93093,Padre
93094,Padre
93095,Padre
93096,Invitado
93097,Padre
93098,Padre
93099,Padre
93100,Egresado
93101,Invitado
93102,Invitado
93103,Invitado
93104,Invitado
93105,Padre
93106,Invitado
93107,Invitado
93108,Invitado
93109,Egresado
93110,Egresado
93111,Padre
93112,Padre
93113,Padre
93114,Padre
93115,Egresado
93116,Padre
93117,Invitado
93118,Invitado
93119,Padre
93120,Invitado
93121,Padre
93122,Padre
93123,Egresado
93124,Invitado
93125,Invitado
93126,Padre
93127,Padre
93128,Egresado
93129,Padre
93130,Padre
93131,Padre
93132,Egresado
93133,Padre
93134,Egresado
93135,Egresado
93136,Invitado
93137,Invitado
93138,Invitado
93139,Padre
93140,Egresado
93141,Egresado
93142,Egresado
93143,Padre
93144,Egresado
93145,Padre
93146,Padre
93147,Padre
93148,Padre
93149,Egresado
93150,Egresado
93151,Egresado
93152,Invitado
93153,Egresado
93154,Egresado
93155,Egresado
93156,Egresado
93157,Padre
93158,Padre
93159,Invitado
93160,Padre
93161,Egresado
93162,Invitado
93163,Invitado
93164,Invitado
93165,Padre
93166,Invitado
93167,Egresado
93168,Egresado
93169,Invitado
93170,Padre
93171,Egresado
93172,Padre
93173,Invitado
93174,Egresado
93175,Egresado
93176,Invitado
93177,Padre
93178,Egresado
93179,Egresado
93180,Invitado
93181,Padre
93182,Padre
93183,Egresado
93184,Padre
93185,Egresado
93186,Invitado
93187,Padre
93188,Padre
93189,Egresado
93190,Padre
93191,Padre
93192,Invitado
93193,Invitado
93194,Padre
93195,Invitado
93196,Egresado
93197,Padre
93198,Padre
93199,Invitado
93200,Egresado
93201,Egresado
93202,Invitado
93203,Padre
93204,Padre
93205,Padre
93206,Egresado
93207,Egresado
93208,Invitado
93209,Invitado
93210,Invitado
93211,Egresado
93212,Padre
93213,Invitado
93214,Invitado
93215,Padre
93216,Padre
93217,Invitado
93218,Egresado
93219,Egresado
93220,Invitado
93221,Padre
