idAlojamiento,tipoBano,tipoHabitacion
31216,Publico,Compartida
31217,Publico,Individual
31218,Publico,Individual
31219,Publico,Compartida
31220,Publico,Individual
31221,Publico,Individual
31222,Publico,Compartida
31223,Publico,Individual
31224,Publico,Individual
31225,Privado,Individual
31226,Publico,Compartida
31227,Publico,Compartida
31228,Privado,Compartida
31229,Privado,Compartida
31230,Privado,Individual
31231,Privado,Compartida
31232,Privado,Individual
31233,Publico,Individual
31234,Privado,Individual
31235,Privado,Individual
31236,Publico,Individual
31237,Privado,Individual
31238,Privado,Compartida
31239,Privado,Individual
31240,Publico,Individual
31241,Publico,Individual
31242,Publico,Compartida
31243,Publico,Compartida
31244,Privado,Individual
31245,Privado,Individual
31246,Privado,Compartida
31247,Privado,Compartida
31248,Privado,Individual
31249,Publico,Individual
31250,Publico,Compartida
31251,Privado,Individual
31252,Privado,Individual
31253,Privado,Compartida
31254,Publico,Individual
31255,Publico,Individual
31256,Privado,Individual
31257,Privado,Individual
31258,Privado,Individual
31259,Publico,Compartida
31260,Publico,Compartida
31261,Privado,Compartida
31262,Privado,Individual
31263,Privado,Compartida
31264,Publico,Individual
31265,Privado,Compartida
31266,Publico,Compartida
31267,Publico,Compartida
31268,Privado,Individual
31269,Publico,Compartida
31270,Privado,Individual
31271,Publico,Compartida
31272,Privado,Individual
31273,Privado,Compartida
31274,Publico,Compartida
31275,Privado,Individual
31276,Privado,Compartida
31277,Publico,Compartida
31278,Publico,Individual
31279,Publico,Compartida
31280,Publico,Individual
31281,Privado,Compartida
31282,Privado,Individual
31283,Privado,Individual
31284,Privado,Individual
31285,Privado,Compartida
31286,Privado,Individual
31287,Privado,Compartida
31288,Publico,Compartida
31289,Privado,Compartida
31290,Privado,Individual
31291,Publico,Individual
31292,Publico,Individual
31293,Publico,Compartida
31294,Privado,Individual
31295,Publico,Individual
31296,Privado,Compartida
31297,Publico,Compartida
31298,Publico,Individual
31299,Publico,Compartida
31300,Privado,Compartida
31301,Publico,Compartida
31302,Publico,Compartida
31303,Privado,Compartida
31304,Privado,Compartida
31305,Publico,Individual
31306,Publico,Compartida
31307,Privado,Compartida
31308,Publico,Individual
31309,Privado,Individual
31310,Privado,Compartida
31311,Publico,Compartida
31312,Publico,Individual
31313,Privado,Individual
31314,Publico,Individual
31315,Publico,Compartida
31316,Privado,Individual
31317,Publico,Individual
31318,Privado,Individual
31319,Publico,Compartida
31320,Publico,Compartida
31321,Privado,Individual
31322,Privado,Individual
31323,Privado,Compartida
31324,Publico,Compartida
31325,Privado,Compartida
31326,Privado,Compartida
31327,Privado,Compartida
31328,Publico,Compartida
31329,Publico,Individual
31330,Publico,Individual
31331,Privado,Compartida
31332,Publico,Compartida
31333,Privado,Compartida
31334,Publico,Compartida
31335,Publico,Individual
31336,Publico,Individual
31337,Publico,Compartida
31338,Privado,Compartida
31339,Publico,Compartida
31340,Privado,Individual
31341,Publico,Individual
31342,Privado,Individual
31343,Privado,Individual
31344,Publico,Compartida
31345,Privado,Compartida
31346,Publico,Compartida
31347,Publico,Individual
31348,Publico,Individual
31349,Publico,Compartida
31350,Privado,Individual
31351,Publico,Individual
31352,Publico,Individual
31353,Publico,Individual
31354,Publico,Compartida
31355,Privado,Individual
31356,Publico,Individual
31357,Publico,Compartida
31358,Publico,Individual
31359,Publico,Compartida
31360,Privado,Compartida
31361,Publico,Compartida
31362,Privado,Compartida
31363,Publico,Individual
31364,Publico,Compartida
31365,Publico,Compartida
31366,Privado,Compartida
31367,Privado,Compartida
31368,Publico,Compartida
31369,Publico,Compartida
31370,Privado,Compartida
31371,Privado,Compartida
31372,Publico,Individual
31373,Publico,Compartida
31374,Publico,Compartida
31375,Publico,Compartida
31376,Publico,Individual
31377,Publico,Individual
31378,Publico,Compartida
31379,Publico,Individual
31380,Privado,Compartida
31381,Privado,Compartida
31382,Privado,Compartida
31383,Publico,Individual
31384,Publico,Individual
31385,Publico,Compartida
31386,Privado,Individual
31387,Publico,Individual
31388,Privado,Individual
31389,Privado,Individual
31390,Privado,Compartida
31391,Privado,Compartida
31392,Publico,Individual
31393,Publico,Compartida
31394,Privado,Individual
31395,Publico,Compartida
31396,Privado,Individual
31397,Publico,Individual
31398,Publico,Individual
31399,Privado,Compartida
31400,Publico,Individual
31401,Publico,Individual
31402,Publico,Individual
31403,Publico,Individual
31404,Publico,Compartida
31405,Privado,Individual
31406,Publico,Individual
31407,Privado,Individual
31408,Privado,Individual
31409,Privado,Individual
31410,Privado,Compartida
31411,Publico,Individual
31412,Publico,Compartida
31413,Publico,Individual
31414,Privado,Individual
31415,Privado,Individual
31416,Publico,Individual
31417,Publico,Compartida
31418,Publico,Compartida
31419,Publico,Individual
31420,Privado,Individual
31421,Privado,Individual
31422,Publico,Individual
31423,Privado,Compartida
31424,Publico,Individual
31425,Privado,Compartida
31426,Publico,Individual
31427,Publico,Compartida
31428,Privado,Compartida
31429,Privado,Compartida
31430,Publico,Compartida
31431,Privado,Individual
31432,Publico,Compartida
31433,Privado,Compartida
31434,Privado,Individual
31435,Privado,Compartida
31436,Privado,Compartida
31437,Publico,Individual
31438,Privado,Individual
31439,Privado,Individual
31440,Publico,Compartida
31441,Privado,Individual
31442,Privado,Individual
31443,Privado,Compartida
31444,Publico,Compartida
31445,Privado,Individual
31446,Publico,Individual
31447,Privado,Compartida
31448,Privado,Individual
31449,Publico,Individual
31450,Publico,Individual
31451,Privado,Individual
31452,Privado,Individual
31453,Privado,Individual
31454,Privado,Compartida
31455,Publico,Compartida
31456,Publico,Compartida
31457,Privado,Compartida
31458,Publico,Individual
31459,Publico,Compartida
31460,Privado,Compartida
31461,Publico,Compartida
31462,Privado,Individual
31463,Publico,Compartida
31464,Publico,Compartida
31465,Publico,Compartida
31466,Privado,Compartida
31467,Publico,Compartida
31468,Publico,Individual
31469,Privado,Individual
31470,Publico,Individual
31471,Publico,Individual
31472,Publico,Individual
31473,Privado,Compartida
31474,Privado,Individual
31475,Privado,Individual
31476,Publico,Individual
31477,Publico,Compartida
31478,Publico,Compartida
31479,Publico,Individual
31480,Publico,Compartida
31481,Privado,Individual
31482,Privado,Individual
31483,Publico,Individual
31484,Privado,Compartida
31485,Publico,Individual
31486,Publico,Compartida
31487,Publico,Compartida
31488,Privado,Compartida
31489,Privado,Individual
31490,Privado,Individual
31491,Publico,Compartida
31492,Privado,Individual
31493,Publico,Compartida
31494,Privado,Individual
31495,Publico,Compartida
31496,Publico,Compartida
31497,Privado,Compartida
31498,Publico,Compartida
31499,Publico,Compartida
31500,Privado,Individual
31501,Privado,Compartida
31502,Privado,Individual
31503,Privado,Individual
31504,Privado,Individual
31505,Privado,Individual
31506,Privado,Individual
31507,Privado,Individual
31508,Publico,Individual
31509,Privado,Compartida
31510,Publico,Compartida
31511,Privado,Compartida
31512,Privado,Individual
31513,Publico,Individual
31514,Privado,Compartida
31515,Publico,Compartida
31516,Publico,Compartida
31517,Privado,Individual
31518,Publico,Individual
31519,Publico,Compartida
31520,Privado,Compartida
31521,Privado,Compartida
31522,Publico,Individual
31523,Publico,Compartida
31524,Publico,Individual
31525,Publico,Compartida
31526,Publico,Compartida
31527,Privado,Individual
31528,Publico,Individual
31529,Privado,Individual
31530,Privado,Individual
31531,Privado,Compartida
31532,Privado,Individual
31533,Privado,Compartida
31534,Publico,Individual
31535,Privado,Compartida
31536,Privado,Compartida
31537,Publico,Compartida
31538,Privado,Individual
31539,Privado,Individual
31540,Publico,Individual
31541,Privado,Individual
31542,Publico,Compartida
31543,Publico,Individual
31544,Publico,Individual
31545,Publico,Individual
31546,Publico,Individual
31547,Publico,Compartida
31548,Privado,Compartida
31549,Privado,Compartida
31550,Publico,Individual
31551,Publico,Individual
31552,Publico,Compartida
31553,Publico,Individual
31554,Privado,Compartida
31555,Privado,Compartida
31556,Publico,Individual
31557,Publico,Individual
31558,Publico,Individual
31559,Privado,Individual
31560,Publico,Compartida
31561,Publico,Compartida
31562,Publico,Individual
31563,Publico,Individual
31564,Privado,Compartida
31565,Publico,Individual
31566,Privado,Individual
31567,Publico,Compartida
31568,Publico,Compartida
31569,Privado,Compartida
31570,Privado,Individual
31571,Privado,Individual
31572,Publico,Individual
31573,Publico,Individual
31574,Privado,Compartida
31575,Publico,Individual
31576,Publico,Individual
31577,Privado,Individual
31578,Privado,Compartida
31579,Publico,Individual
31580,Publico,Compartida
31581,Privado,Individual
31582,Privado,Individual
31583,Publico,Individual
31584,Publico,Individual
31585,Publico,Compartida
31586,Privado,Individual
31587,Privado,Compartida
31588,Privado,Compartida
31589,Publico,Compartida
31590,Publico,Compartida
31591,Privado,Compartida
31592,Privado,Individual
31593,Publico,Individual
31594,Privado,Individual
31595,Publico,Individual
31596,Privado,Individual
31597,Publico,Compartida
31598,Privado,Compartida
31599,Publico,Compartida
31600,Publico,Compartida
31601,Privado,Compartida
31602,Publico,Compartida
31603,Publico,Compartida
31604,Publico,Individual
31605,Privado,Compartida
31606,Privado,Individual
31607,Publico,Individual
31608,Privado,Compartida
31609,Privado,Compartida
31610,Privado,Compartida
31611,Publico,Individual
31612,Publico,Compartida
31613,Privado,Individual
31614,Publico,Individual
31615,Publico,Compartida
31616,Publico,Compartida
31617,Privado,Individual
31618,Privado,Individual
31619,Privado,Individual
31620,Privado,Compartida
31621,Privado,Compartida
31622,Privado,Individual
31623,Publico,Compartida
31624,Privado,Individual
31625,Privado,Compartida
31626,Publico,Compartida
31627,Publico,Compartida
31628,Publico,Individual
31629,Privado,Compartida
31630,Publico,Individual
31631,Privado,Compartida
31632,Publico,Individual
31633,Privado,Compartida
31634,Publico,Individual
31635,Publico,Individual
31636,Privado,Compartida
31637,Publico,Individual
31638,Publico,Compartida
31639,Publico,Compartida
31640,Privado,Compartida
31641,Privado,Individual
31642,Publico,Individual
31643,Privado,Compartida
31644,Publico,Compartida
31645,Publico,Compartida
31646,Publico,Compartida
31647,Publico,Compartida
31648,Privado,Individual
31649,Privado,Compartida
31650,Privado,Compartida
31651,Privado,Individual
31652,Privado,Individual
31653,Publico,Compartida
31654,Publico,Compartida
31655,Privado,Individual
31656,Privado,Individual
31657,Publico,Individual
31658,Privado,Individual
31659,Privado,Compartida
31660,Publico,Compartida
31661,Publico,Individual
31662,Privado,Compartida
31663,Publico,Compartida
31664,Publico,Compartida
31665,Privado,Compartida
31666,Privado,Compartida
31667,Publico,Individual
31668,Publico,Compartida
31669,Privado,Compartida
31670,Privado,Compartida
31671,Publico,Individual
31672,Privado,Individual
31673,Publico,Compartida
31674,Privado,Compartida
31675,Privado,Individual
31676,Privado,Individual
31677,Privado,Compartida
31678,Publico,Individual
31679,Publico,Individual
31680,Privado,Individual
31681,Publico,Compartida
31682,Privado,Compartida
31683,Privado,Compartida
31684,Privado,Individual
31685,Publico,Individual
31686,Publico,Compartida
31687,Publico,Individual
31688,Privado,Compartida
31689,Publico,Individual
31690,Privado,Individual
31691,Privado,Compartida
31692,Publico,Individual
31693,Publico,Individual
31694,Publico,Individual
31695,Privado,Individual
31696,Privado,Individual
31697,Privado,Individual
31698,Privado,Individual
31699,Privado,Individual
31700,Privado,Individual
31701,Publico,Individual
31702,Publico,Individual
31703,Publico,Compartida
31704,Publico,Compartida
31705,Privado,Individual
31706,Publico,Individual
31707,Privado,Compartida
31708,Privado,Individual
31709,Publico,Individual
31710,Publico,Compartida
31711,Publico,Individual
31712,Publico,Individual
31713,Privado,Individual
31714,Publico,Individual
31715,Privado,Individual
31716,Privado,Individual
31717,Privado,Individual
31718,Publico,Individual
31719,Publico,Individual
31720,Privado,Individual
31721,Privado,Individual
31722,Privado,Individual
31723,Privado,Individual
31724,Privado,Individual
31725,Publico,Compartida
31726,Publico,Compartida
31727,Privado,Compartida
31728,Publico,Individual
31729,Privado,Individual
31730,Privado,Individual
31731,Privado,Individual
31732,Publico,Individual
31733,Publico,Compartida
31734,Privado,Individual
31735,Publico,Individual
31736,Publico,Individual
31737,Publico,Individual
31738,Privado,Individual
31739,Publico,Individual
31740,Publico,Individual
31741,Publico,Individual
31742,Publico,Individual
31743,Publico,Individual
31744,Publico,Individual
31745,Privado,Individual
31746,Publico,Compartida
31747,Privado,Individual
31748,Privado,Compartida
31749,Privado,Individual
31750,Publico,Compartida
31751,Publico,Individual
31752,Publico,Individual
31753,Privado,Individual
31754,Privado,Compartida
31755,Publico,Individual
31756,Publico,Individual
31757,Privado,Compartida
31758,Privado,Compartida
31759,Privado,Individual
31760,Privado,Individual
31761,Privado,Individual
31762,Privado,Compartida
31763,Privado,Compartida
31764,Publico,Compartida
31765,Publico,Individual
31766,Publico,Individual
31767,Privado,Individual
31768,Privado,Individual
31769,Privado,Individual
31770,Privado,Compartida
31771,Publico,Compartida
31772,Publico,Compartida
31773,Privado,Individual
31774,Publico,Compartida
31775,Publico,Individual
31776,Privado,Compartida
31777,Publico,Compartida
31778,Privado,Compartida
31779,Publico,Compartida
31780,Privado,Compartida
31781,Privado,Individual
31782,Publico,Compartida
31783,Publico,Individual
31784,Publico,Compartida
31785,Privado,Individual
31786,Publico,Individual
31787,Publico,Individual
31788,Privado,Individual
31789,Privado,Compartida
31790,Publico,Compartida
31791,Privado,Compartida
31792,Privado,Individual
31793,Privado,Compartida
31794,Publico,Individual
31795,Publico,Individual
31796,Publico,Individual
31797,Privado,Individual
31798,Privado,Compartida
31799,Publico,Compartida
