idMiembroActivo,carnet,tipo
1108,201738133,Profesor titular
1109,201729310,Estudiante
1110,200347570,Empleado
1111,201719241,Estudiante
1112,201805543,Estudiante
1113,200605178,Estudiante
1114,200060544,Profesor visitante
1115,200607050,Profesor titular
1116,200291683,Profesor titular
1117,200746089,Estudiante
1118,201993284,Estudiante
1119,200259801,Empleado
1120,201281973,Profesor visitante
1121,201552192,Estudiante
1122,200349583,Estudiante
1123,201924699,Empleado
1124,201075079,Estudiante
1125,200699089,Empleado
1126,201695967,Profesor visitante
1127,201951167,Profesor titular
1128,201080143,Empleado
1129,201755609,Estudiante
1130,200220688,Empleado
1131,200478697,Profesor titular
1132,201413848,Empleado
1133,200715478,Empleado
1134,200674499,Profesor visitante
1135,200418077,Estudiante
1136,201138661,Profesor titular
1137,202047069,Profesor titular
1138,200872376,Profesor titular
1139,200127831,Estudiante
1140,200635812,Empleado
1141,201489724,Empleado
1142,201760656,Profesor visitante
1143,201691208,Estudiante
1144,201727441,Estudiante
1145,201745775,Empleado
1146,201465645,Estudiante
1147,201659066,Profesor visitante
1148,200106407,Profesor titular
1149,200188348,Empleado
1150,200925060,Estudiante
1151,201310154,Estudiante
1152,200756760,Profesor titular
1153,201111366,Empleado
1154,201709314,Profesor titular
1155,201336051,Profesor visitante
1156,200157997,Empleado
1157,201811463,Profesor visitante
1158,202107669,Empleado
1159,201978397,Profesor titular
1160,200248319,Profesor titular
1161,201840478,Estudiante
1162,202190559,Empleado
1163,201169234,Empleado
1164,201002757,Profesor titular
1165,201678691,Empleado
1166,201846843,Estudiante
1167,200026597,Profesor titular
1168,200061835,Empleado
1169,200444516,Empleado
1170,200166766,Empleado
1171,201843576,Profesor titular
1172,201582434,Profesor visitante
1173,202237584,Profesor titular
1174,202311845,Profesor titular
1175,201259824,Profesor visitante
1176,200872718,Profesor visitante
1177,201493141,Estudiante
1178,200650134,Estudiante
1179,200967106,Profesor visitante
1180,201386847,Profesor titular
1181,200135026,Profesor visitante
1182,201336911,Estudiante
1183,201582661,Profesor visitante
1184,201496347,Empleado
1185,200922348,Empleado
1186,200801698,Empleado
1187,200527832,Profesor titular
1188,200128945,Profesor titular
1189,202096034,Profesor titular
1190,200151230,Profesor visitante
1191,201668385,Empleado
1192,200714887,Profesor titular
1193,201551492,Profesor visitante
1194,201798496,Profesor visitante
1195,201414965,Profesor titular
1196,201976062,Estudiante
1197,200524765,Empleado
1198,200713113,Profesor visitante
1199,202086175,Empleado
1200,200189969,Profesor visitante
1201,201974137,Profesor visitante
1202,201518727,Profesor titular
1203,200824784,Profesor visitante
1204,201729052,Empleado
1205,201933516,Estudiante
1206,200879517,Profesor titular
1207,200162369,Estudiante
1208,200726620,Estudiante
1209,201565283,Profesor visitante
1210,200216197,Estudiante
1211,200534833,Estudiante
1212,200903502,Estudiante
1213,200576226,Estudiante
1214,200479280,Estudiante
1215,200594493,Profesor visitante
1216,202259487,Profesor visitante
1217,200991296,Profesor titular
1218,200907074,Empleado
1219,201463526,Profesor titular
1220,200294015,Profesor visitante
1221,201625110,Profesor titular
1222,200254917,Profesor titular
1223,200480199,Profesor visitante
1224,201033984,Profesor visitante
1225,200141252,Profesor titular
1226,200759519,Profesor visitante
1227,201077338,Profesor titular
1228,202257673,Empleado
1229,200497903,Empleado
1230,202002530,Profesor visitante
1231,201932538,Estudiante
1232,202056601,Profesor titular
1233,200529861,Profesor titular
1234,200367002,Profesor titular
1235,200746973,Estudiante
1236,200361985,Empleado
1237,201409639,Estudiante
1238,202103243,Profesor visitante
1239,201293128,Profesor visitante
1240,200650891,Empleado
1241,200742150,Profesor titular
1242,201561580,Profesor titular
1243,200295662,Profesor titular
1244,200823633,Empleado
1245,200097604,Profesor titular
1246,200463741,Profesor visitante
1247,201989435,Estudiante
1248,201180684,Estudiante
1249,201772886,Empleado
1250,200714990,Empleado
1251,201257749,Empleado
1252,200023396,Empleado
1253,202059072,Profesor visitante
1254,201357641,Empleado
1255,201745983,Profesor titular
1256,201358094,Profesor visitante
1257,200278574,Estudiante
1258,200462173,Profesor titular
1259,201785317,Profesor visitante
1260,201374178,Empleado
1261,200873806,Empleado
1262,200193744,Profesor titular
1263,202253307,Estudiante
1264,200856590,Profesor titular
1265,202033485,Profesor visitante
1266,200907091,Empleado
1267,200256670,Empleado
1268,202261763,Estudiante
1269,200852843,Profesor visitante
1270,200987095,Profesor titular
1271,201164023,Empleado
1272,200943303,Profesor visitante
1273,201829394,Profesor titular
1274,200459924,Empleado
1275,201644136,Empleado
1276,201448898,Empleado
1277,201566091,Profesor titular
1278,200327207,Estudiante
1279,202233063,Profesor visitante
1280,200893278,Profesor titular
1281,201518425,Profesor visitante
1282,202200571,Empleado
1283,200282856,Estudiante
1284,201785192,Empleado
1285,201423053,Estudiante
1286,201545897,Empleado
1287,201550880,Profesor titular
1288,200985312,Estudiante
1289,201527231,Profesor titular
1290,200245944,Estudiante
1291,200722035,Profesor visitante
1292,202149348,Estudiante
1293,201129300,Profesor visitante
1294,200682044,Profesor titular
1295,200688754,Estudiante
1296,200502054,Empleado
1297,200292492,Empleado
1298,201711171,Empleado
1299,200429104,Profesor titular
1300,200850398,Empleado
1301,201910025,Estudiante
1302,201588550,Profesor titular
1303,201283793,Estudiante
1304,200943996,Profesor titular
1305,200460027,Empleado
1306,201740615,Empleado
1307,201980575,Profesor visitante
1308,202282956,Empleado
1309,200835598,Profesor titular
1310,200421031,Profesor visitante
1311,200977071,Estudiante
1312,201459047,Empleado
1313,201296631,Estudiante
1314,201465189,Estudiante
1315,201799883,Profesor titular
1316,201420345,Profesor visitante
1317,200370281,Profesor visitante
1318,200137664,Profesor visitante
1319,200086904,Profesor visitante
1320,200430899,Profesor visitante
1321,200995016,Estudiante
1322,201393393,Estudiante
1323,200639961,Profesor titular
1324,200873254,Estudiante
1325,202164902,Profesor titular
1326,200642271,Estudiante
1327,200103939,Empleado
1328,201703630,Profesor visitante
1329,201209750,Profesor titular
1330,200938387,Empleado
1331,200104647,Estudiante
1332,200155774,Estudiante
1333,200612454,Estudiante
1334,201078359,Profesor titular
1335,200933795,Profesor titular
1336,201164754,Empleado
1337,202287728,Estudiante
1338,202201132,Profesor titular
1339,202093792,Estudiante
1340,202282204,Empleado
1341,201594785,Empleado
1342,200246891,Estudiante
1343,200849914,Empleado
1344,200884522,Empleado
1345,201682633,Profesor titular
1346,200012818,Profesor titular
1347,201303124,Profesor visitante
1348,202236531,Profesor titular
1349,201087497,Empleado
1350,202134203,Empleado
1351,201935026,Empleado
1352,200453680,Profesor visitante
1353,200906687,Profesor titular
1354,201843698,Profesor titular
1355,201350421,Profesor visitante
1356,200479261,Profesor visitante
1357,201245716,Estudiante
1358,200260565,Estudiante
1359,201559076,Estudiante
1360,201144974,Profesor visitante
1361,200183939,Estudiante
1362,201196843,Profesor visitante
1363,200217548,Profesor visitante
1364,202118695,Empleado
1365,202248246,Profesor titular
1366,202106002,Empleado
1367,201565117,Empleado
1368,202049839,Profesor titular
1369,201332732,Estudiante
1370,201681782,Profesor visitante
1371,202008968,Profesor visitante
1372,200112107,Profesor visitante
1373,201242164,Empleado
1374,201358946,Empleado
1375,201041626,Profesor titular
1376,201872767,Empleado
1377,202239746,Profesor visitante
1378,201699740,Profesor visitante
1379,201118544,Empleado
1380,201993388,Profesor visitante
1381,201010488,Profesor visitante
1382,202172168,Estudiante
1383,201326992,Estudiante
1384,200121310,Estudiante
1385,201848687,Profesor visitante
1386,200196864,Profesor titular
1387,201734191,Profesor visitante
1388,200851686,Estudiante
1389,201332699,Estudiante
1390,201035224,Profesor visitante
1391,201374552,Profesor visitante
1392,200122919,Profesor titular
1393,200741269,Estudiante
1394,201652508,Estudiante
1395,200466609,Estudiante
1396,202156142,Empleado
1397,201020873,Empleado
1398,201003125,Profesor visitante
1399,201691615,Estudiante
1400,201682374,Profesor visitante
1401,202265199,Profesor visitante
1402,200498543,Estudiante
1403,200172929,Profesor visitante
1404,200010934,Profesor visitante
1405,202025451,Empleado
1406,201465904,Profesor visitante
1407,201889109,Empleado
1408,201364654,Profesor visitante
1409,200768955,Estudiante
1410,200324118,Profesor titular
1411,201454849,Profesor visitante
1412,201392215,Profesor visitante
1413,200645087,Empleado
1414,201796457,Empleado
1415,200535210,Empleado
1416,200713328,Profesor titular
1417,201873813,Empleado
1418,200002698,Empleado
1419,200044133,Empleado
1420,200175579,Profesor visitante
1421,200293321,Estudiante
1422,201238948,Profesor visitante
1423,201941789,Profesor titular
1424,200793755,Empleado
1425,201249740,Estudiante
1426,202018272,Estudiante
1427,201285093,Estudiante
1428,201878502,Profesor visitante
1429,200752030,Empleado
1430,201737288,Profesor visitante
1431,200502277,Profesor titular
1432,200296644,Profesor visitante
1433,200559757,Estudiante
1434,200099086,Estudiante
1435,201851907,Profesor titular
1436,201987162,Profesor visitante
1437,201303707,Profesor visitante
1438,200035628,Empleado
1439,201282330,Profesor visitante
1440,200926560,Profesor visitante
1441,200845532,Empleado
1442,202055122,Profesor visitante
1443,202151059,Profesor visitante
1444,200601552,Empleado
1445,200165336,Profesor visitante
1446,201430940,Empleado
1447,202028012,Estudiante
1448,200065473,Empleado
1449,200653291,Profesor visitante
1450,202181373,Profesor titular
1451,201279787,Profesor titular
1452,201782359,Estudiante
1453,201302908,Profesor titular
1454,200446980,Profesor titular
1455,200511857,Estudiante
1456,200503055,Profesor titular
1457,202098465,Empleado
1458,200332958,Estudiante
1459,202117134,Empleado
1460,202216722,Profesor visitante
1461,201487541,Empleado
1462,201296776,Estudiante
1463,201984522,Estudiante
1464,201441448,Estudiante
1465,202275575,Empleado
1466,201819340,Empleado
1467,201099868,Estudiante
1468,201552565,Empleado
1469,200657715,Profesor titular
1470,201556879,Estudiante
1471,201302308,Profesor titular
1472,200684039,Profesor titular
1473,201203900,Profesor titular
1474,202294331,Profesor titular
1475,200681007,Empleado
1476,202235779,Profesor titular
1477,201035192,Profesor titular
1478,200255026,Estudiante
1479,202045351,Estudiante
1480,200537507,Empleado
1481,200953608,Empleado
1482,200734278,Empleado
1483,200873202,Profesor visitante
1484,201561921,Empleado
1485,202266755,Profesor visitante
1486,200702807,Estudiante
1487,201694278,Estudiante
1488,201768858,Estudiante
1489,201640381,Estudiante
1490,201255461,Empleado
1491,201211128,Profesor visitante
1492,201433490,Profesor visitante
1493,200071774,Empleado
1494,200010851,Profesor titular
1495,202079461,Estudiante
1496,200352026,Profesor visitante
1497,202215004,Profesor titular
1498,200605852,Profesor titular
1499,201682713,Profesor titular
1500,200215995,Empleado
1501,200587988,Profesor titular
1502,201761533,Empleado
1503,200850685,Profesor titular
1504,201868214,Profesor titular
1505,201947327,Profesor titular
1506,201487547,Profesor visitante
1507,200584695,Profesor titular
1508,201632835,Estudiante
1509,200667066,Profesor visitante
1510,201284148,Empleado
1511,201775577,Profesor titular
1512,201605695,Estudiante
1513,201626837,Profesor titular
1514,200212559,Profesor titular
1515,201619731,Profesor titular
1516,201179081,Empleado
1517,201031124,Profesor visitante
1518,200116522,Profesor titular
1519,202283197,Profesor visitante
1520,201170492,Profesor visitante
1521,201467435,Profesor titular
1522,201955407,Profesor visitante
1523,201113125,Empleado
1524,200955515,Profesor visitante
1525,200224729,Empleado
1526,201033694,Empleado
1527,201212198,Empleado
1528,200001911,Profesor visitante
1529,200945206,Profesor visitante
1530,200386213,Estudiante
1531,200803922,Estudiante
1532,201226675,Estudiante
1533,200761479,Profesor titular
1534,201130963,Empleado
1535,200960835,Profesor visitante
1536,201173290,Empleado
1537,200415486,Profesor titular
1538,201910072,Empleado
1539,202297245,Empleado
1540,200332093,Profesor visitante
1541,201681965,Profesor visitante
1542,200859411,Empleado
1543,201853734,Estudiante
1544,200787172,Profesor visitante
1545,200404576,Profesor visitante
1546,200973991,Profesor titular
1547,202307918,Estudiante
1548,200249811,Estudiante
1549,200664085,Estudiante
1550,200370000,Profesor visitante
1551,202112723,Profesor titular
1552,201993157,Profesor titular
1553,201890960,Estudiante
1554,201458593,Empleado
1555,201078379,Profesor titular
1556,200992749,Profesor visitante
1557,200557753,Profesor titular
1558,200607849,Empleado
1559,201828106,Estudiante
1560,200748022,Profesor visitante
1561,202020367,Estudiante
1562,201928931,Profesor titular
1563,200225060,Empleado
1564,201013238,Empleado
1565,201808859,Profesor titular
1566,201687945,Profesor visitante
1567,201437286,Profesor titular
1568,202050030,Empleado
1569,200194011,Profesor titular
1570,201057591,Profesor titular
1571,200271877,Empleado
1572,201969014,Empleado
1573,201306959,Estudiante
1574,200598446,Profesor titular
1575,201528350,Empleado
1576,200099640,Empleado
1577,201793737,Empleado
1578,200182976,Profesor visitante
1579,200444985,Profesor visitante
1580,200529788,Profesor titular
1581,201183598,Estudiante
1582,200570499,Profesor visitante
1583,200324868,Estudiante
1584,200392027,Estudiante
1585,202260887,Empleado
1586,201978684,Profesor titular
1587,201665933,Profesor titular
1588,201471937,Profesor visitante
1589,201088586,Profesor visitante
